example_id,domain,dialogue_id,turn_id,speaker,politeness_label,split,paper_subset
movie:34:3,movie,34,3,user,3,train,0
movie:34:4,movie,34,4,agent,1,train,1
movie:34:5,movie,34,5,user,2,train,0
movie:34:6,movie,34,6,agent,2,train,1
movie:35:1,movie,35,1,user,3,train,1
movie:35:2,movie,35,2,agent,2,train,0
movie:35:3,movie,35,3,user,0,train,0
movie:35:4,movie,35,4,agent,1,train,1
movie:35:5,movie,35,5,user,2,train,0
movie:35:6,movie,35,6,agent,0,train,0
movie:36:1,movie,36,1,user,2,train,1
movie:36:2,movie,36,2,agent,0,train,0
movie:36:3,movie,36,3,user,0,train,1
movie:36:4,movie,36,4,agent,1,train,0
movie:36:5,movie,36,5,user,0,train,0
movie:36:6,movie,36,6,agent,3,train,1
movie:36:7,movie,36,7,user,0,train,0
movie:36:8,movie,36,8,agent,2,train,0
movie:36:9,movie,36,9,user,0,train,0
movie:36:10,movie,36,10,agent,2,train,0
movie:37:1,movie,37,1,user,1,train,0
movie:37:2,movie,37,2,agent,3,train,1
movie:37:3,movie,37,3,user,0,train,1
movie:37:4,movie,37,4,agent,1,train,0
movie:37:5,movie,37,5,user,0,train,0
movie:37:6,movie,37,6,agent,1,train,0
movie:37:7,movie,37,7,user,2,train,0
movie:37:8,movie,37,8,agent,1,train,0
movie:37:9,movie,37,9,user,0,train,0
movie:37:10,movie,37,10,agent,1,train,0
movie:37:11,movie,37,11,user,0,train,1
movie:37:12,movie,37,12,agent,2,train,0
movie:37:13,movie,37,13,user,3,train,1
movie:37:14,movie,37,14,agent,2,train,0
movie:37:15,movie,37,15,user,3,train,1
movie:37:16,movie,37,16,agent,2,train,0
movie:38:1,movie,38,1,user,2,train,0
movie:38:2,movie,38,2,agent,2,train,1
movie:39:1,movie,39,1,user,1,train,1
movie:39:2,movie,39,2,agent,2,train,0
movie:39:3,movie,39,3,user,3,train,1
movie:39:4,movie,39,4,agent,2,train,0
movie:39:5,movie,39,5,user,3,train,0
movie:39:6,movie,39,6,agent,3,train,0
movie:40:1,movie,40,1,user,2,test,0
movie:40:2,movie,40,2,agent,2,test,0
movie:40:3,movie,40,3,user,3,test,1
movie:40:4,movie,40,4,agent,3,test,1
movie:41:1,movie,41,1,user,3,train,1
movie:41:2,movie,41,2,agent,1,train,0
movie:41:3,movie,41,3,user,3,train,0
movie:41:4,movie,41,4,agent,2,train,0
movie:41:5,movie,41,5,user,0,train,0
movie:41:6,movie,41,6,agent,1,train,0
movie:41:7,movie,41,7,user,3,train,1
movie:41:8,movie,41,8,agent,2,train,0
movie:42:1,movie,42,1,user,3,train,1
movie:42:2,movie,42,2,agent,1,train,0
movie:42:3,movie,42,3,user,1,train,0
movie:42:4,movie,42,4,agent,1,train,0
movie:42:5,movie,42,5,user,2,train,1
movie:42:6,movie,42,6,agent,1,train,0
movie:43:1,movie,43,1,user,2,train,1
movie:43:2,movie,43,2,agent,2,train,1
movie:44:1,movie,44,1,user,1,train,0
movie:44:2,movie,44,2,agent,0,train,0
movie:44:3,movie,44,3,user,0,train,0
movie:44:4,movie,44,4,agent,1,train,0
movie:44:5,movie,44,5,user,3,train,1
movie:44:6,movie,44,6,agent,2,train,0
movie:44:7,movie,44,7,user,3,train,1
movie:44:8,movie,44,8,agent,2,train,1
movie:45:1,movie,45,1,user,3,train,0
movie:45:2,movie,45,2,agent,1,train,0
movie:45:3,movie,45,3,user,3,train,0
movie:45:4,movie,45,4,agent,2,train,0
movie:45:5,movie,45,5,user,2,train,1
movie:45:6,movie,45,6,agent,2,train,0
movie:45:7,movie,45,7,user,3,train,1
movie:45:8,movie,45,8,agent,2,train,0
movie:45:9,movie,45,9,user,2,train,0
movie:45:10,movie,45,10,agent,2,train,0
movie:45:11,movie,45,11,user,3,train,1
movie:45:12,movie,45,12,agent,2,train,0
movie:46:1,movie,46,1,user,2,train,1
movie:46:2,movie,46,2,agent,2,train,1
movie:47:1,movie,47,1,user,3,train,1
movie:47:2,movie,47,2,agent,0,train,0
movie:47:3,movie,47,3,user,3,train,0
movie:47:4,movie,47,4,agent,2,train,0
movie:47:5,movie,47,5,user,3,train,1
movie:47:6,movie,47,6,agent,2,train,0
movie:47:7,movie,47,7,user,3,train,1
movie:47:8,movie,47,8,agent,2,train,0
movie:47:9,movie,47,9,user,3,train,1
movie:47:10,movie,47,10,agent,2,train,0
movie:47:11,movie,47,11,user,3,train,0
movie:47:12,movie,47,12,agent,3,train,0
movie:48:1,movie,48,1,user,3,test,0
movie:48:2,movie,48,2,agent,1,test,0
movie:48:3,movie,48,3,user,2,test,0
movie:48:4,movie,48,4,agent,2,test,0
movie:48:5,movie,48,5,user,2,test,0
movie:48:6,movie,48,6,agent,2,test,0
movie:48:7,movie,48,7,user,3,test,1
movie:48:8,movie,48,8,agent,3,test,1
movie:49:1,movie,49,1,user,2,train,0
movie:49:2,movie,49,2,agent,2,train,0
movie:49:3,movie,49,3,user,3,train,1
movie:49:4,movie,49,4,agent,3,train,0
movie:50:1,movie,50,1,user,3,train,0
movie:50:2,movie,50,2,agent,2,train,0
movie:50:3,movie,50,3,user,0,train,1
movie:50:4,movie,50,4,agent,1,train,0
movie:50:5,movie,50,5,user,3,train,0
movie:50:6,movie,50,6,agent,2,train,1
movie:50:7,movie,50,7,user,3,train,1
movie:50:8,movie,50,8,agent,2,train,0
movie:51:1,movie,51,1,user,2,train,0
movie:51:2,movie,51,2,agent,2,train,1
movie:51:3,movie,51,3,user,3,train,1
movie:51:4,movie,51,4,agent,3,train,0
movie:52:1,movie,52,1,user,1,train,0
movie:52:2,movie,52,2,agent,2,train,0
movie:53:1,movie,53,1,user,3,train,0
movie:53:2,movie,53,2,agent,3,train,0
movie:53:3,movie,53,3,user,3,train,1
movie:53:4,movie,53,4,agent,2,train,0
movie:53:5,movie,53,5,user,3,train,0
movie:53:6,movie,53,6,agent,2,train,0
movie:54:1,movie,54,1,user,2,train,0
movie:54:2,movie,54,2,agent,2,train,1
movie:55:1,movie,55,1,user,2,train,0
movie:55:2,movie,55,2,agent,2,train,0
movie:55:3,movie,55,3,user,3,train,0
movie:55:4,movie,55,4,agent,3,train,0
movie:56:1,movie,56,1,user,3,train,0
movie:56:2,movie,56,2,agent,2,train,1
movie:57:1,movie,57,1,user,1,validation,0
movie:57:2,movie,57,2,agent,2,validation,0
movie:57:3,movie,57,3,user,0,validation,0
movie:57:4,movie,57,4,agent,2,validation,0
movie:57:5,movie,57,5,user,0,validation,0
movie:57:6,movie,57,6,agent,2,validation,0
movie:57:7,movie,57,7,user,2,validation,0
movie:57:8,movie,57,8,agent,1,validation,0
movie:57:9,movie,57,9,user,0,validation,1
movie:57:10,movie,57,10,agent,2,validation,1
movie:57:11,movie,57,11,user,3,validation,1
movie:57:12,movie,57,12,agent,3,validation,0
movie:58:1,movie,58,1,user,2,train,0
movie:58:2,movie,58,2,agent,3,train,0
movie:58:3,movie,58,3,user,1,train,0
movie:58:4,movie,58,4,agent,1,train,0
movie:58:5,movie,58,5,user,2,train,1
movie:58:6,movie,58,6,agent,2,train,1
movie:59:1,movie,59,1,user,3,train,1
movie:59:2,movie,59,2,agent,2,train,0
movie:59:3,movie,59,3,user,3,train,0
movie:59:4,movie,59,4,agent,2,train,0
movie:59:5,movie,59,5,user,2,train,0
movie:59:6,movie,59,6,agent,1,train,1
movie:59:7,movie,59,7,user,2,train,0
movie:59:8,movie,59,8,agent,2,train,0
movie:59:9,movie,59,9,user,3,train,1
movie:59:10,movie,59,10,agent,3,train,1
movie:60:1,movie,60,1,user,1,train,0
movie:60:2,movie,60,2,agent,3,train,0
movie:61:1,movie,61,1,user,2,validation,0
movie:61:2,movie,61,2,agent,2,validation,1
movie:62:1,movie,62,1,user,1,train,1
movie:62:2,movie,62,2,agent,1,train,0
movie:62:3,movie,62,3,user,1,train,0
movie:62:4,movie,62,4,agent,1,train,0
movie:62:5,movie,62,5,user,3,train,1
movie:62:6,movie,62,6,agent,3,train,1
movie:63:1,movie,63,1,user,1,train,0
movie:63:2,movie,63,2,agent,1,train,0
movie:64:1,movie,64,1,user,1,test,0
movie:64:2,movie,64,2,agent,0,test,1
movie:64:3,movie,64,3,user,2,test,0
movie:64:4,movie,64,4,agent,2,test,0
movie:64:5,movie,64,5,user,0,test,0
movie:64:6,movie,64,6,agent,2,test,0
movie:65:1,movie,65,1,user,2,test,0
movie:65:2,movie,65,2,agent,2,test,0
movie:65:3,movie,65,3,user,3,test,0
movie:65:4,movie,65,4,agent,3,test,1
movie:66:1,movie,66,1,user,3,validation,0
movie:66:2,movie,66,2,agent,3,validation,1
movie:66:3,movie,66,3,user,3,validation,1
movie:66:4,movie,66,4,agent,1,validation,1
movie:66:5,movie,66,5,user,0,validation,0
movie:66:6,movie,66,6,agent,1,validation,0
movie:66:7,movie,66,7,user,0,validation,1
movie:66:8,movie,66,8,agent,3,validation,1
movie:66:9,movie,66,9,user,2,validation,0
movie:66:10,movie,66,10,agent,2,validation,1
movie:66:11,movie,66,11,user,3,validation,0
movie:66:12,movie,66,12,agent,2,validation,0
movie:67:1,movie,67,1,user,2,train,0
movie:67:2,movie,67,2,agent,2,train,0
movie:67:3,movie,67,3,user,3,train,0
movie:67:4,movie,67,4,agent,3,train,0
movie:68:1,movie,68,1,user,1,train,0
movie:68:2,movie,68,2,agent,2,train,0
movie:68:3,movie,68,3,user,0,train,1
movie:68:4,movie,68,4,agent,2,train,0
movie:68:5,movie,68,5,user,2,train,0
movie:68:6,movie,68,6,agent,2,train,0
movie:68:7,movie,68,7,user,0,train,1
movie:68:8,movie,68,8,agent,2,train,0
movie:68:9,movie,68,9,user,2,train,0
movie:68:10,movie,68,10,agent,2,train,0
movie:68:11,movie,68,11,user,0,train,0
movie:68:12,movie,68,12,agent,2,train,0
movie:69:1,movie,69,1,user,2,train,1
movie:69:2,movie,69,2,agent,2,train,0
movie:69:3,movie,69,3,user,3,train,0
movie:69:4,movie,69,4,agent,3,train,1
movie:70:1,movie,70,1,user,3,test,1
movie:70:2,movie,70,2,agent,2,test,0
movie:70:3,movie,70,3,user,3,test,1
movie:70:4,movie,70,4,agent,1,test,0
movie:70:5,movie,70,5,user,3,test,0
movie:70:6,movie,70,6,agent,2,test,1
movie:71:1,movie,71,1,user,2,train,0
movie:71:2,movie,71,2,agent,2,train,1
movie:71:3,movie,71,3,user,3,train,1
movie:71:4,movie,71,4,agent,3,train,0
movie:72:1,movie,72,1,user,1,train,0
movie:72:2,movie,72,2,agent,2,train,0
movie:72:3,movie,72,3,user,0,train,0
movie:72:4,movie,72,4,agent,2,train,0
movie:72:5,movie,72,5,user,2,train,0
movie:72:6,movie,72,6,agent,2,train,1
movie:72:7,movie,72,7,user,0,train,0
movie:72:8,movie,72,8,agent,2,train,0
movie:72:9,movie,72,9,user,3,train,1
movie:72:10,movie,72,10,agent,2,train,1
movie:72:11,movie,72,11,user,3,train,0
movie:72:12,movie,72,12,agent,3,train,0
movie:73:1,movie,73,1,user,1,train,1
movie:73:2,movie,73,2,agent,2,train,1
movie:73:3,movie,73,3,user,0,train,0
movie:73:4,movie,73,4,agent,2,train,0
movie:73:5,movie,73,5,user,2,train,0
movie:73:6,movie,73,6,agent,2,train,0
movie:73:7,movie,73,7,user,0,train,1
movie:73:8,movie,73,8,agent,2,train,0
movie:73:9,movie,73,9,user,0,train,0
movie:73:10,movie,73,10,agent,2,train,0
movie:73:11,movie,73,11,user,0,train,0
movie:73:12,movie,73,12,agent,2,train,0
movie:73:13,movie,73,13,user,0,train,0
movie:73:14,movie,73,14,agent,3,train,0
movie:73:15,movie,73,15,user,3,train,0
movie:73:16,movie,73,16,agent,2,train,0
movie:74:1,movie,74,1,user,1,train,0
movie:74:2,movie,74,2,agent,1,train,0
movie:74:3,movie,74,3,user,0,train,0
movie:74:4,movie,74,4,agent,2,train,1
movie:74:5,movie,74,5,user,0,train,0
movie:74:6,movie,74,6,agent,2,train,0
movie:74:7,movie,74,7,user,2,train,0
movie:74:8,movie,74,8,agent,1,train,1
movie:75:1,movie,75,1,user,3,train,0
movie:75:2,movie,75,2,agent,1,train,0
movie:75:3,movie,75,3,user,3,train,1
movie:75:4,movie,75,4,agent,1,train,0
movie:75:5,movie,75,5,user,3,train,0
movie:75:6,movie,75,6,agent,3,train,1
movie:76:1,movie,76,1,user,2,train,0
movie:76:2,movie,76,2,agent,2,train,0
movie:76:3,movie,76,3,user,3,train,0
movie:76:4,movie,76,4,agent,3,train,1
movie:77:1,movie,77,1,user,1,train,1
movie:77:2,movie,77,2,agent,1,train,0
movie:77:3,movie,77,3,user,0,train,0
movie:77:4,movie,77,4,agent,2,train,0
movie:77:5,movie,77,5,user,3,train,1
movie:77:6,movie,77,6,agent,2,train,0
movie:78:1,movie,78,1,user,1,train,0
movie:78:2,movie,78,2,agent,3,train,0
movie:78:3,movie,78,3,user,0,train,1
movie:78:4,movie,78,4,agent,1,train,0
movie:78:5,movie,78,5,user,2,train,0
movie:78:6,movie,78,6,agent,2,train,0
movie:79:1,movie,79,1,user,2,test,0
movie:79:2,movie,79,2,agent,2,test,0
movie:80:1,movie,80,1,user,3,test,0
movie:80:2,movie,80,2,agent,3,test,1
movie:80:3,movie,80,3,user,1,test,0
movie:80:4,movie,80,4,agent,1,test,0
movie:80:5,movie,80,5,user,2,test,0
movie:80:6,movie,80,6,agent,2,test,0
movie:80:7,movie,80,7,user,3,test,1
movie:80:8,movie,80,8,agent,2,test,0
movie:81:1,movie,81,1,user,2,train,0
movie:81:2,movie,81,2,agent,2,train,0
movie:81:3,movie,81,3,user,3,train,1
movie:81:4,movie,81,4,agent,3,train,1
movie:82:1,movie,82,1,user,2,validation,0
movie:82:2,movie,82,2,agent,2,validation,0
movie:83:1,movie,83,1,user,1,train,0
movie:83:2,movie,83,2,agent,2,train,1
movie:83:3,movie,83,3,user,2,train,0
movie:83:4,movie,83,4,agent,2,train,0
movie:84:1,movie,84,1,user,2,train,0
movie:84:2,movie,84,2,agent,2,train,1
movie:85:1,movie,85,1,user,2,validation,0
movie:85:2,movie,85,2,agent,1,validation,0
movie:85:3,movie,85,3,user,2,validation,0
movie:85:4,movie,85,4,agent,2,validation,1
movie:86:1,movie,86,1,user,2,train,0
movie:86:2,movie,86,2,agent,2,train,0
movie:87:1,movie,87,1,user,2,test,0
movie:87:2,movie,87,2,agent,2,test,1
movie:87:3,movie,87,3,user,3,test,0
movie:87:4,movie,87,4,agent,3,test,1
movie:88:1,movie,88,1,user,2,train,0
movie:88:2,movie,88,2,agent,2,train,0
movie:89:1,movie,89,1,user,1,train,0
movie:89:2,movie,89,2,agent,2,train,0
movie:89:3,movie,89,3,user,0,train,1
movie:89:4,movie,89,4,agent,2,train,0
movie:89:5,movie,89,5,user,3,train,1
movie:89:6,movie,89,6,agent,2,train,0
movie:90:1,movie,90,1,user,1,validation,1
movie:90:2,movie,90,2,agent,2,validation,0
movie:90:3,movie,90,3,user,0,validation,0
movie:90:4,movie,90,4,agent,2,validation,0
movie:90:5,movie,90,5,user,0,validation,0
movie:90:6,movie,90,6,agent,1,validation,0
movie:90:7,movie,90,7,user,3,validation,1
movie:90:8,movie,90,8,agent,2,validation,0
movie:90:9,movie,90,9,user,3,validation,0
movie:90:10,movie,90,10,agent,2,validation,0
movie:91:1,movie,91,1,user,1,train,0
movie:91:2,movie,91,2,agent,0,train,0
movie:91:3,movie,91,3,user,0,train,0
movie:91:4,movie,91,4,agent,1,train,1
movie:91:5,movie,91,5,user,3,train,1
movie:91:6,movie,91,6,agent,2,train,0
movie:91:7,movie,91,7,user,2,train,0
movie:91:8,movie,91,8,agent,2,train,0
movie:91:9,movie,91,9,user,3,train,0
movie:91:10,movie,91,10,agent,2,train,0
movie:91:11,movie,91,11,user,3,train,0
movie:91:12,movie,91,12,agent,3,train,1
movie:92:1,movie,92,1,user,1,train,0
movie:92:2,movie,92,2,agent,2,train,0
movie:92:3,movie,92,3,user,2,train,0
movie:92:4,movie,92,4,agent,1,train,0
movie:92:5,movie,92,5,user,3,train,0
movie:92:6,movie,92,6,agent,3,train,1
movie:92:7,movie,92,7,user,2,train,0
movie:92:8,movie,92,8,agent,2,train,0
movie:92:9,movie,92,9,user,3,train,1
movie:92:10,movie,92,10,agent,2,train,0
movie:93:1,movie,93,1,user,1,train,0
movie:93:2,movie,93,2,agent,1,train,0
movie:93:3,movie,93,3,user,2,train,0
movie:93:4,movie,93,4,agent,2,train,1
